id,timestamp,src_ip,dest_ip,protocol,user_agent,packet_rate,packet_size,token_used,token_age_seconds,auth_success,request_count_window,unique_src_ips_window,label,attack_type
1018,2023-01-07T22:27:58,10.240.79.105,172.16.222.232,UDP,Mozilla/5.0,16,889,0,,1,13,2,normal,none
8251,2023-01-29T06:29:30,10.160.151.193,172.16.115.193,HTTP,python-requests/2.25.1,469,788,0,,1,554,46,attack,mitc
1784,2023-03-28T13:20:02,10.68.76.197,172.16.120.43,UDP,Mozilla/5.0,20,978,0,,1,20,2,normal,none
4409,2023-01-14T11:45:31,10.205.87.140,172.16.162.130,HTTP,SyncClient/3.2.1,3263,204,0,,1,2747,1262,attack,ddos
4718,2023-03-22T21:52:43,10.7.160.96,172.16.90.216,HTTPS,Mozilla/5.0,6807,423,0,,1,2480,1315,attack,ddos
1765,2023-01-17T01:36:31,10.140.129.19,172.16.135.126,TCP,Mozilla/5.0,15,530,0,,1,9,1,normal,none
9840,2023-01-11T22:11:44,10.236.122.212,172.16.181.86,HTTP,Mozilla/5.0,351,813,1,1534.0,1,651,27,attack,mitc
7568,2023-03-22T16:53:51,10.222.72.21,172.16.129.235,HTTPS,SyncClient/3.2.1,2622,361,0,,1,917,1665,attack,ddos
8105,2023-01-02T15:07:04,10.76.68.45,172.16.1.17,HTTPS,curl/7.64.1,91,388,1,2531.0,1,130,16,attack,mitc
9093,2023-01-03T15:12:43,10.170.99.84,172.16.246.76,TCP,Mozilla/5.0,561,835,0,,1,586,5,attack,mitc
6780,2023-03-03T10:35:00,10.173.134.1,172.16.119.77,UDP,python-requests/2.25.1,4220,352,0,,1,3876,1232,attack,ddos
8221,2023-03-01T18:05:24,10.97.205.207,172.16.94.141,HTTPS,Mozilla/5.0,518,409,1,2705.0,1,160,47,attack,mitc
6606,2023-01-22T01:41:32,10.102.220.119,172.16.240.47,UDP,Mozilla/5.0,5633,425,0,,1,2714,1381,attack,ddos
7087,2023-01-21T14:16:20,10.204.161.92,172.16.152.56,HTTPS,Mozilla/5.0,6146,235,0,,1,3289,1421,attack,ddos
9624,2023-01-12T12:53:02,10.237.202.66,172.16.10.117,HTTPS,aws-sdk-java/1.11,535,884,1,3380.0,0,379,30,attack,mitc
5432,2023-02-14T20:55:18,10.77.74.245,172.16.46.1,HTTPS,python-requests/2.25.1,6033,148,0,,1,7906,683,attack,ddos
4689,2023-02-15T17:23:41,10.238.119.58,172.16.17.110,HTTP,SyncClient/3.2.1,5094,535,0,,1,2242,767,attack,ddos
8907,2023-02-25T06:16:14,10.54.237.98,172.16.31.198,TCP,Mozilla/5.0,596,252,1,2828.0,1,122,48,attack,mitc
9446,2023-02-28T15:50:49,10.201.175.74,172.16.237.217,HTTP,Mozilla/5.0,348,345,0,,0,232,16,attack,mitc
5543,2023-01-20T17:35:06,10.101.208.134,172.16.224.243,HTTP,curl/7.64.1,5835,111,0,,1,6046,278,attack,ddos
9479,2023-02-17T12:21:04,10.117.101.50,172.16.30.84,HTTP,aws-sdk-java/1.11,35,654,1,1799.0,0,610,3,attack,mitc
3864,2023-03-06T07:46:54,10.140.43.237,172.16.219.54,HTTPS,Mozilla/5.0,10,523,0,,1,14,4,normal,none
6495,2023-03-05T16:36:34,10.82.148.209,172.16.153.67,TCP,aws-sdk-java/1.11,4577,573,0,,1,4222,1547,attack,ddos
7771,2023-03-30T03:16:34,10.117.151.202,172.16.80.240,HTTPS,curl/7.64.1,3389,427,0,,1,4354,465,attack,ddos
5527,2023-02-01T11:27:10,10.135.156.192,172.16.244.252,HTTPS,aws-sdk-java/1.11,3855,112,0,,1,1466,598,attack,ddos
4466,2023-01-13T11:47:19,10.220.112.253,172.16.211.155,TCP,curl/7.64.1,6764,320,0,,1,1944,995,attack,ddos
7373,2023-03-21T20:35:51,10.191.212.83,172.16.93.86,HTTPS,curl/7.64.1,3873,120,0,,1,1875,768,attack,ddos
840,2023-03-10T20:10:28,10.18.28.189,172.16.201.122,UDP,python-requests/2.25.1,13,721,0,,1,17,3,normal,none
987,2023-02-18T04:11:15,10.108.188.243,172.16.36.61,HTTPS,Mozilla/5.0,12,1026,0,,1,9,1,normal,none
9272,2023-02-26T21:15:34,10.19.156.7,172.16.132.78,TCP,python-requests/2.25.1,313,343,0,,1,375,47,attack,mitc
8078,2023-02-23T09:22:37,10.25.81.196,172.16.188.20,HTTP,Mozilla/5.0,217,40,1,108.0,1,794,20,attack,mitc
6202,2023-01-09T20:42:44,10.115.177.219,172.16.154.10,TCP,aws-sdk-java/1.11,3052,527,0,,1,3997,390,attack,ddos
5766,2023-01-29T05:11:52,10.166.215.125,172.16.237.233,HTTP,Java/1.8,4159,407,0,,1,5335,483,attack,ddos
1468,2023-01-06T04:26:41,10.210.245.159,172.16.93.202,TCP,aws-sdk-java/1.11,21,511,0,,1,14,1,normal,none
7984,2023-03-04T21:12:00,10.71.240.57,172.16.218.55,HTTP,Mozilla/5.0,3799,40,0,,1,3703,1125,attack,ddos
1479,2023-02-25T23:03:27,10.254.26.181,172.16.195.197,HTTP,Mozilla/5.0,9,720,0,,1,14,4,normal,none
7944,2023-01-17T05:18:46,10.96.16.103,172.16.43.232,UDP,Mozilla/5.0,2546,499,0,,1,1318,1753,attack,ddos
2538,2023-03-09T23:42:25,10.233.54.169,172.16.156.245,HTTP,Mozilla/5.0,19,718,0,,1,16,2,normal,none
9288,2023-01-06T12:46:41,10.113.2.254,172.16.146.226,HTTP,Mozilla/5.0,472,276,1,1544.0,1,784,47,attack,mitc
1870,2023-01-17T09:54:12,10.80.8.38,172.16.151.119,HTTP,curl/7.64.1,8,685,0,,1,5,4,normal,none
3844,2023-03-08T03:40:52,10.204.225.178,172.16.199.86,TCP,Mozilla/5.0,23,510,0,,1,16,1,normal,none
4756,2023-03-05T05:05:04,10.250.185.4,172.16.95.12,TCP,Mozilla/5.0,3102,207,0,,1,6156,1512,attack,ddos
9068,2023-02-12T08:43:49,10.50.205.210,172.16.235.30,HTTPS,Mozilla/5.0,333,1004,1,398.0,1,68,18,attack,mitc
6899,2023-02-08T00:31:59,10.54.157.163,172.16.151.117,TCP,Mozilla/5.0,4695,330,0,,1,4323,411,attack,ddos
2854,2023-03-22T20:20:43,10.23.176.109,172.16.187.97,HTTPS,aws-sdk-java/1.11,18,430,0,,1,16,4,normal,none
3467,2023-01-08T19:46:39,10.196.117.14,172.16.8.173,HTTPS,Mozilla/5.0,17,1100,0,,1,13,3,normal,none
6709,2023-03-28T23:28:55,10.119.81.182,172.16.45.93,HTTP,python-requests/2.25.1,6275,340,0,,1,7332,312,attack,ddos
7603,2023-03-21T07:25:46,10.252.212.163,172.16.167.182,HTTPS,SyncClient/3.2.1,4291,350,0,,1,4496,166,attack,ddos
7612,2023-01-20T13:11:48,10.234.210.217,172.16.150.16,HTTPS,aws-sdk-java/1.11,6152,421,0,,1,2389,1397,attack,ddos
4625,2023-02-05T04:28:56,10.104.69.5,172.16.98.186,HTTPS,Mozilla/5.0,3426,655,0,,1,2693,664,attack,ddos
4932,2023-01-03T02:26:09,10.104.195.85,172.16.93.192,TCP,Mozilla/5.0,6428,820,0,,1,7290,1100,attack,ddos
8361,2023-02-04T06:53:23,10.139.203.244,172.16.234.218,TCP,Mozilla/5.0,355,262,1,2073.0,1,40,44,attack,mitc
7114,2023-01-16T05:42:46,10.33.205.239,172.16.128.225,HTTPS,Mozilla/5.0,5887,88,0,,1,7280,1358,attack,ddos
3520,2023-03-02T15:11:22,10.212.38.200,172.16.173.28,HTTPS,Mozilla/5.0,13,835,0,,1,20,3,normal,none
683,2023-03-28T12:02:56,10.146.115.9,172.16.171.120,TCP,SyncClient/3.2.1,12,1052,0,,1,9,1,normal,none
4453,2023-02-06T23:31:38,10.99.116.38,172.16.250.32,HTTP,aws-sdk-java/1.11,1470,238,0,,1,4839,486,attack,ddos
9419,2023-02-05T10:54:19,10.147.41.81,172.16.251.80,HTTPS,curl/7.64.1,256,391,1,2712.0,0,744,6,attack,mitc
833,2023-02-13T18:37:31,10.42.200.10,172.16.83.241,HTTPS,Mozilla/5.0,11,939,0,,1,14,4,normal,none
3871,2023-01-10T20:34:35,10.111.46.143,172.16.211.17,HTTP,Mozilla/5.0,17,655,0,,1,18,3,normal,none
1145,2023-03-16T17:58:02,10.115.247.237,172.16.172.96,HTTP,Mozilla/5.0,16,270,0,,1,14,4,normal,none
5911,2023-02-24T02:58:02,10.188.43.205,172.16.162.38,UDP,Mozilla/5.0,1380,396,0,,1,4313,1754,attack,ddos
1211,2023-02-22T19:42:04,10.243.133.227,172.16.103.253,HTTP,Mozilla/5.0,9,875,0,,1,8,4,normal,none
2194,2023-03-14T11:52:05,10.99.82.67,172.16.213.245,HTTPS,python-requests/2.25.1,18,1082,0,,1,18,4,normal,none
8825,2023-01-28T09:50:10,10.77.231.104,172.16.183.140,TCP,Java/1.8,132,473,1,2431.0,1,20,34,attack,mitc
8631,2023-01-25T20:27:39,10.106.187.206,172.16.66.227,HTTP,python-requests/2.25.1,183,40,1,2146.0,1,65,29,attack,mitc
4245,2023-01-07T09:23:07,10.209.232.11,172.16.27.110,HTTP,Java/1.8,4677,199,0,,1,1825,1327,attack,ddos
9464,2023-01-10T05:05:03,10.242.97.10,172.16.192.179,HTTPS,Mozilla/5.0,434,623,1,2820.0,1,783,39,attack,mitc
5466,2023-03-03T15:00:18,10.125.81.123,172.16.114.5,HTTPS,Mozilla/5.0,1299,145,0,,1,2682,1257,attack,ddos
3095,2023-01-24T18:48:28,10.246.187.110,172.16.118.56,HTTP,curl/7.64.1,16,920,0,,1,19,4,normal,none
3819,2023-03-31T22:32:40,10.3.39.151,172.16.17.122,HTTP,Mozilla/5.0,13,1016,0,,1,15,2,normal,none
4894,2023-03-02T09:53:04,10.10.178.45,172.16.222.252,HTTPS,python-requests/2.25.1,5111,233,0,,1,4823,369,attack,ddos
6240,2023-03-08T20:44:11,10.199.20.117,172.16.197.219,HTTPS,Mozilla/5.0,6320,383,0,,1,2013,333,attack,ddos
8024,2023-03-17T06:17:58,10.236.141.253,172.16.5.147,HTTP,Java/1.8,202,423,1,1576.0,1,647,49,attack,mitc
7666,2023-01-29T11:40:26,10.7.79.238,172.16.0.22,HTTP,Mozilla/5.0,1550,246,0,,1,7355,1327,attack,ddos
54,2023-01-02T06:33:02,10.69.206.149,172.16.57.84,HTTP,curl/7.64.1,11,796,0,,1,8,2,normal,none
6352,2023-01-14T13:11:42,10.156.83.24,172.16.171.183,HTTP,aws-sdk-java/1.11,3433,434,0,,1,1041,1188,attack,ddos
1423,2023-01-06T15:57:53,10.18.115.62,172.16.39.232,HTTPS,SyncClient/3.2.1,16,655,0,,1,15,3,normal,none
9355,2023-01-02T16:00:08,10.136.40.68,172.16.128.69,TCP,python-requests/2.25.1,256,483,1,3212.0,1,667,20,attack,mitc
1196,2023-01-27T21:05:33,10.11.17.137,172.16.254.56,HTTPS,Mozilla/5.0,18,647,0,,1,12,2,normal,none
9311,2023-03-09T09:16:54,10.234.213.105,172.16.92.26,HTTPS,Mozilla/5.0,15,614,1,2270.0,1,170,43,attack,mitc
3352,2023-03-21T00:04:11,10.214.152.10,172.16.42.184,TCP,python-requests/2.25.1,18,1128,0,,1,21,2,normal,none
7945,2023-03-15T09:01:14,10.42.91.194,172.16.185.23,HTTPS,Mozilla/5.0,6271,452,0,,1,5532,784,attack,ddos
5539,2023-02-01T07:08:02,10.184.248.185,172.16.231.32,HTTP,Mozilla/5.0,2066,653,0,,1,1172,432,attack,ddos
2618,2023-01-23T03:21:54,10.188.160.220,172.16.254.110,HTTPS,aws-sdk-java/1.11,15,1147,0,,1,12,4,normal,none
9923,2023-01-19T11:24:19,10.159.128.62,172.16.222.4,HTTP,curl/7.64.1,68,1383,1,2200.0,1,589,48,attack,mitc
8858,2023-02-16T08:50:56,10.62.213.87,172.16.54.185,HTTP,curl/7.64.1,177,660,1,3201.0,1,447,47,attack,mitc
5473,2023-01-27T19:55:46,10.27.233.119,172.16.92.211,HTTP,aws-sdk-java/1.11,1518,477,0,,1,1659,1803,attack,ddos
6542,2023-03-02T12:04:37,10.118.131.242,172.16.11.240,HTTPS,aws-sdk-java/1.11,5932,187,0,,1,7667,347,attack,ddos
9782,2023-03-20T15:39:46,10.204.243.76,172.16.181.200,HTTP,python-requests/2.25.1,595,694,1,1406.0,1,530,25,attack,mitc
1396,2023-01-17T03:17:38,10.246.79.190,172.16.169.115,TCP,curl/7.64.1,12,1051,0,,1,12,4,normal,none
2686,2023-01-18T01:24:05,10.227.150.169,172.16.73.58,HTTPS,python-requests/2.25.1,15,1160,0,,1,12,4,normal,none
3204,2023-01-21T06:05:19,10.72.163.106,172.16.80.200,TCP,Mozilla/5.0,18,912,0,,1,11,4,normal,none
2317,2023-01-01T18:51:41,10.197.47.254,172.16.128.7,HTTP,curl/7.64.1,11,946,0,,1,11,1,normal,none
7368,2023-02-15T16:56:55,10.49.8.4,172.16.207.3,UDP,curl/7.64.1,1494,410,0,,1,6190,1975,attack,ddos
772,2023-02-18T18:29:41,10.66.245.29,172.16.17.150,TCP,python-requests/2.25.1,21,624,0,,1,13,1,normal,none
8525,2023-03-18T19:21:42,10.3.198.19,172.16.34.71,HTTPS,Mozilla/5.0,58,750,1,2968.0,1,624,33,attack,mitc
2100,2023-03-09T13:31:12,10.230.234.106,172.16.39.169,UDP,aws-sdk-java/1.11,12,705,0,,1,15,4,normal,none
9587,2023-01-28T20:16:40,10.40.81.26,172.16.103.114,HTTPS,Mozilla/5.0,336,1159,1,3407.0,1,486,22,attack,mitc
4498,2023-03-27T23:25:55,10.138.142.152,172.16.21.165,HTTPS,Mozilla/5.0,3874,326,0,,1,3077,1348,attack,ddos
5055,2023-02-07T11:24:45,10.144.67.215,172.16.80.198,HTTPS,SyncClient/3.2.1,1746,669,0,,1,3108,107,attack,ddos
6064,2023-03-19T10:03:55,10.114.131.138,172.16.236.75,TCP,SyncClient/3.2.1,6725,611,0,,1,4574,624,attack,ddos
5566,2023-03-09T19:38:29,10.252.30.73,172.16.197.212,HTTP,Mozilla/5.0,3203,349,0,,1,2116,1066,attack,ddos
394,2023-02-28T20:18:52,10.105.159.71,172.16.179.187,HTTP,aws-sdk-java/1.11,10,619,0,,1,13,4,normal,none
3931,2023-01-14T11:59:43,10.84.164.129,172.16.224.164,HTTPS,curl/7.64.1,14,527,0,,1,13,3,normal,none
8347,2023-01-02T08:24:25,10.11.59.115,172.16.68.126,HTTP,Java/1.8,157,186,1,3218.0,1,315,23,attack,mitc
2303,2023-02-27T22:57:02,10.254.254.130,172.16.84.140,HTTP,curl/7.64.1,17,944,0,,1,12,1,normal,none
5994,2023-02-25T05:36:50,10.6.167.50,172.16.25.23,HTTPS,curl/7.64.1,3550,317,0,,1,6683,504,attack,ddos
857,2023-03-23T08:32:17,10.219.145.48,172.16.177.197,HTTP,Mozilla/5.0,11,651,0,,1,12,2,normal,none
6257,2023-01-03T14:15:54,10.252.109.230,172.16.109.113,HTTPS,Mozilla/5.0,6516,64,0,,1,2992,814,attack,ddos
2964,2023-02-08T23:48:47,10.196.138.94,172.16.2.139,HTTP,aws-sdk-java/1.11,13,870,0,,1,19,4,normal,none
1441,2023-01-03T02:52:30,10.219.18.99,172.16.142.165,TCP,Mozilla/5.0,19,1155,0,,1,17,3,normal,none
8142,2023-02-21T11:19:46,10.208.172.133,172.16.2.155,UDP,Mozilla/5.0,408,180,1,576.0,1,369,14,attack,mitc
2652,2023-03-31T13:47:02,10.130.189.46,172.16.57.71,HTTP,Mozilla/5.0,13,1183,0,,1,15,4,normal,none
8462,2023-01-06T02:36:31,10.27.236.96,172.16.213.175,HTTP,Mozilla/5.0,319,40,1,3419.0,1,362,5,attack,mitc
9477,2023-03-19T00:29:25,10.82.53.108,172.16.126.133,HTTP,Mozilla/5.0,176,690,1,2963.0,1,50,39,attack,mitc
2723,2023-02-06T13:45:35,10.33.34.229,172.16.224.243,UDP,Java/1.8,12,690,0,,1,17,3,normal,none
7346,2023-01-14T12:39:26,10.134.166.153,172.16.117.113,HTTPS,curl/7.64.1,1195,432,0,,1,4964,1669,attack,ddos
5924,2023-03-07T20:38:26,10.207.112.210,172.16.42.252,TCP,Mozilla/5.0,5016,343,0,,1,5254,1157,attack,ddos
7422,2023-03-28T16:52:10,10.81.151.193,172.16.172.56,HTTP,Mozilla/5.0,5643,40,0,,1,3290,966,attack,ddos
1285,2023-02-14T17:58:12,10.51.39.204,172.16.219.74,HTTPS,python-requests/2.25.1,7,1017,0,,1,18,3,normal,none
6133,2023-02-01T12:07:42,10.67.34.129,172.16.123.212,HTTP,curl/7.64.1,5062,310,0,,1,3314,1394,attack,ddos
7067,2023-02-22T13:02:59,10.85.233.21,172.16.11.108,HTTPS,SyncClient/3.2.1,1556,312,0,,1,3229,579,attack,ddos
949,2023-02-06T07:17:43,10.192.137.188,172.16.216.86,UDP,Mozilla/5.0,15,760,0,,1,18,3,normal,none
1029,2023-02-18T21:21:40,10.53.37.111,172.16.145.144,HTTPS,curl/7.64.1,17,554,0,,1,14,2,normal,none
3052,2023-03-31T13:21:01,10.40.34.76,172.16.44.53,HTTP,Mozilla/5.0,11,1075,0,,1,19,3,normal,none
932,2023-03-20T21:27:03,10.96.63.95,172.16.52.254,HTTP,python-requests/2.25.1,15,721,0,,1,15,2,normal,none
6970,2023-02-12T01:46:30,10.72.108.71,172.16.192.185,HTTP,SyncClient/3.2.1,6376,54,0,,1,4402,1606,attack,ddos
575,2023-02-04T12:14:26,10.30.73.145,172.16.84.122,HTTPS,python-requests/2.25.1,17,825,0,,1,9,3,normal,none
167,2023-01-30T06:36:18,10.120.255.237,172.16.1.49,HTTP,aws-sdk-java/1.11,12,701,0,,1,14,1,normal,none
213,2023-03-02T01:39:06,10.63.161.201,172.16.57.95,HTTPS,curl/7.64.1,11,1024,0,,1,23,3,normal,none
1393,2023-03-17T05:56:12,10.57.162.248,172.16.49.35,HTTPS,aws-sdk-java/1.11,17,672,0,,1,14,4,normal,none
2812,2023-03-08T07:43:32,10.221.106.145,172.16.230.43,HTTPS,Mozilla/5.0,15,984,0,,1,16,4,normal,none
5889,2023-01-09T13:41:04,10.245.237.139,172.16.209.129,UDP,Mozilla/5.0,2485,311,0,,1,1473,242,attack,ddos
7511,2023-02-28T16:31:42,10.122.33.5,172.16.31.237,HTTP,curl/7.64.1,2605,143,0,,1,2560,887,attack,ddos
143,2023-02-15T21:00:55,10.149.93.191,172.16.246.114,HTTPS,curl/7.64.1,19,1102,0,,1,17,2,normal,none
1050,2023-02-03T23:30:15,10.254.134.253,172.16.195.65,HTTP,python-requests/2.25.1,19,719,0,,1,13,2,normal,none
3031,2023-03-06T05:00:12,10.0.135.4,172.16.202.192,HTTPS,Java/1.8,14,791,0,,1,14,2,normal,none
7941,2023-03-31T20:01:30,10.0.2.243,172.16.104.98,HTTP,curl/7.64.1,1589,166,0,,1,7660,721,attack,ddos
8654,2023-01-05T19:40:17,10.198.144.164,172.16.138.52,HTTPS,python-requests/2.25.1,251,730,1,1379.0,1,193,40,attack,mitc
2593,2023-01-28T00:55:25,10.133.246.244,172.16.52.17,HTTP,aws-sdk-java/1.11,8,573,0,,1,12,2,normal,none
8166,2023-03-01T12:07:40,10.165.114.174,172.16.93.69,HTTP,Mozilla/5.0,87,595,1,594.0,1,438,38,attack,mitc
8526,2023-03-27T21:55:52,10.0.203.129,172.16.193.249,TCP,python-requests/2.25.1,123,796,1,1330.0,1,372,38,attack,mitc
2412,2023-01-20T05:41:00,10.165.242.55,172.16.215.13,HTTP,Mozilla/5.0,18,793,0,,1,10,3,normal,none
3390,2023-01-31T08:05:45,10.190.168.66,172.16.110.22,HTTPS,aws-sdk-java/1.11,20,550,0,,1,12,4,normal,none
8759,2023-03-03T02:59:13,10.90.59.148,172.16.27.172,HTTPS,Mozilla/5.0,339,472,1,418.0,1,674,27,attack,mitc
1854,2023-02-01T22:00:33,10.115.170.137,172.16.14.222,HTTP,curl/7.64.1,12,849,0,,1,14,1,normal,none
1828,2023-03-07T06:52:46,10.12.2.36,172.16.180.186,HTTPS,SyncClient/3.2.1,23,1002,0,,1,20,3,normal,none
8458,2023-01-05T22:34:36,10.252.171.239,172.16.81.138,TCP,SyncClient/3.2.1,398,40,1,1838.0,1,217,49,attack,mitc
3123,2023-01-30T00:05:43,10.240.219.149,172.16.3.128,HTTPS,curl/7.64.1,18,920,0,,1,20,3,normal,none
5042,2023-02-08T13:35:46,10.73.24.55,172.16.91.124,UDP,Java/1.8,1668,440,0,,1,3168,1202,attack,ddos
1156,2023-03-09T16:01:31,10.170.104.61,172.16.92.32,TCP,Mozilla/5.0,13,724,0,,1,9,4,normal,none
5455,2023-01-20T03:52:10,10.8.185.143,172.16.253.250,HTTPS,Mozilla/5.0,5220,214,0,,1,1085,646,attack,ddos
9992,2023-01-26T04:16:48,10.127.100.24,172.16.141.189,TCP,Mozilla/5.0,435,119,1,478.0,1,296,23,attack,mitc
284,2023-01-04T04:04:12,10.178.222.102,172.16.210.230,HTTPS,Java/1.8,19,457,0,,1,15,1,normal,none
9301,2023-03-20T02:02:10,10.103.60.226,172.16.172.52,HTTPS,Mozilla/5.0,345,163,1,3583.0,1,151,39,attack,mitc
8048,2023-01-24T21:14:25,10.197.35.121,172.16.31.72,TCP,curl/7.64.1,40,575,1,2244.0,0,319,13,attack,mitc
9318,2023-02-22T14:01:27,10.97.146.214,172.16.67.183,HTTP,Mozilla/5.0,364,1035,1,3000.0,1,318,7,attack,mitc
1696,2023-01-15T16:18:28,10.175.35.135,172.16.125.127,HTTPS,Mozilla/5.0,13,878,0,,1,14,4,normal,none
9868,2023-02-10T08:21:31,10.120.194.201,172.16.233.186,HTTPS,Mozilla/5.0,320,413,0,,1,226,23,attack,mitc
9737,2023-03-06T01:26:36,10.49.136.130,172.16.187.171,UDP,python-requests/2.25.1,454,835,1,2988.0,1,253,5,attack,mitc
3300,2023-02-28T03:21:31,10.206.69.211,172.16.33.29,TCP,SyncClient/3.2.1,18,994,0,,1,10,1,normal,none
2278,2023-03-28T21:50:35,10.60.132.94,172.16.153.137,TCP,curl/7.64.1,12,637,0,,1,13,1,normal,none
4351,2023-02-09T12:01:35,10.89.30.163,172.16.98.212,HTTP,Mozilla/5.0,2019,432,0,,1,1423,694,attack,ddos
1398,2023-02-24T12:58:11,10.2.161.220,172.16.224.132,UDP,Mozilla/5.0,12,1005,0,,1,16,4,normal,none
8016,2023-01-03T12:28:38,10.155.212.192,172.16.101.68,HTTPS,Mozilla/5.0,43,479,1,1922.0,0,475,25,attack,mitc
3015,2023-01-22T14:09:43,10.133.249.213,172.16.29.47,HTTPS,python-requests/2.25.1,11,1043,0,,1,20,3,normal,none
4492,2023-03-28T10:29:07,10.115.250.208,172.16.73.147,HTTPS,SyncClient/3.2.1,2843,356,0,,1,4792,198,attack,ddos
8968,2023-03-20T22:21:20,10.179.235.80,172.16.195.36,TCP,Mozilla/5.0,161,1019,1,3089.0,1,535,38,attack,mitc
5643,2023-01-26T17:46:25,10.92.88.170,172.16.23.59,HTTPS,Java/1.8,4748,344,0,,1,6084,1985,attack,ddos
7624,2023-03-23T20:07:08,10.203.77.181,172.16.54.51,TCP,python-requests/2.25.1,1959,342,0,,1,5489,937,attack,ddos
5195,2023-01-13T23:39:18,10.179.186.247,172.16.199.88,TCP,curl/7.64.1,4317,252,0,,1,5735,818,attack,ddos
2547,2023-02-05T15:34:45,10.141.204.197,172.16.48.156,HTTP,Mozilla/5.0,13,1015,0,,1,15,3,normal,none
3754,2023-01-05T19:34:19,10.119.98.82,172.16.103.77,TCP,Mozilla/5.0,16,898,1,83853.0,1,16,1,normal,none
1282,2023-03-30T18:10:12,10.1.142.149,172.16.65.246,HTTP,curl/7.64.1,12,927,0,,1,10,1,normal,none
8844,2023-03-15T21:00:57,10.181.140.215,172.16.109.70,HTTPS,curl/7.64.1,37,728,1,3322.0,1,408,35,attack,mitc
3534,2023-01-17T19:44:16,10.87.109.61,172.16.192.249,HTTP,aws-sdk-java/1.11,11,682,0,,1,18,2,normal,none
9869,2023-01-30T20:00:46,10.50.107.243,172.16.188.145,UDP,SyncClient/3.2.1,30,787,1,188.0,1,204,39,attack,mitc
2599,2023-03-17T22:00:53,10.210.209.137,172.16.245.248,UDP,aws-sdk-java/1.11,15,600,0,,1,11,3,normal,none
2062,2023-01-10T05:41:52,10.96.184.178,172.16.247.206,HTTPS,python-requests/2.25.1,19,879,0,,1,19,1,normal,none
8954,2023-03-21T22:45:41,10.43.176.66,172.16.167.156,HTTPS,curl/7.64.1,265,1017,1,3176.0,1,111,12,attack,mitc
7857,2023-01-13T05:53:03,10.152.145.100,172.16.12.88,HTTPS,Mozilla/5.0,6326,335,0,,1,5709,803,attack,ddos
6425,2023-02-20T10:43:02,10.179.136.75,172.16.4.72,HTTPS,python-requests/2.25.1,2484,390,0,,1,7368,289,attack,ddos
1065,2023-02-27T00:06:00,10.1.76.1,172.16.134.17,HTTP,aws-sdk-java/1.11,19,1069,0,,1,13,2,normal,none
7521,2023-03-12T08:10:33,10.139.181.216,172.16.106.139,TCP,Mozilla/5.0,5236,532,0,,1,7363,800,attack,ddos
5844,2023-03-29T20:44:10,10.18.196.48,172.16.137.113,TCP,aws-sdk-java/1.11,6157,603,0,,1,886,195,attack,ddos
6272,2023-02-27T09:18:39,10.237.128.81,172.16.147.132,HTTPS,aws-sdk-java/1.11,6362,435,0,,1,6631,1160,attack,ddos
1399,2023-02-19T02:53:04,10.138.23.22,172.16.29.236,HTTPS,curl/7.64.1,16,544,0,,1,10,1,normal,none
2434,2023-02-04T12:49:40,10.118.109.140,172.16.99.187,HTTP,Mozilla/5.0,19,660,0,,1,13,3,normal,none
8545,2023-02-22T05:50:52,10.57.177.21,172.16.118.35,HTTP,SyncClient/3.2.1,443,677,1,3228.0,0,579,35,attack,mitc
1857,2023-01-08T18:55:51,10.101.108.113,172.16.191.9,HTTP,Java/1.8,11,673,0,,1,18,4,normal,none
3367,2023-03-14T20:22:50,10.144.242.142,172.16.1.157,HTTPS,curl/7.64.1,9,731,0,,1,16,3,normal,none
7375,2023-01-13T11:16:46,10.31.28.247,172.16.110.165,HTTP,Mozilla/5.0,1733,312,0,,1,6413,899,attack,ddos
1438,2023-02-07T20:53:59,10.127.63.217,172.16.65.247,HTTPS,Mozilla/5.0,11,846,0,,1,15,1,normal,none
2716,2023-01-15T19:58:52,10.209.212.237,172.16.116.72,TCP,Mozilla/5.0,18,963,0,,1,11,2,normal,none
3152,2023-01-14T09:36:23,10.254.121.225,172.16.1.80,UDP,Mozilla/5.0,18,784,0,,1,8,3,normal,none
6623,2023-02-18T05:38:31,10.61.93.213,172.16.217.29,HTTP,Mozilla/5.0,2875,435,0,,1,3810,1676,attack,ddos
6537,2023-03-24T11:10:49,10.48.16.201,172.16.108.208,HTTP,Mozilla/5.0,5133,630,0,,1,1219,200,attack,ddos
6124,2023-02-15T19:11:03,10.11.59.205,172.16.218.109,HTTP,curl/7.64.1,2058,226,0,,1,6188,223,attack,ddos
2082,2023-02-14T08:40:51,10.215.250.84,172.16.131.132,UDP,python-requests/2.25.1,15,864,0,,1,8,1,normal,none
3091,2023-03-12T14:33:04,10.140.214.254,172.16.62.144,TCP,python-requests/2.25.1,19,886,0,,1,9,1,normal,none
7124,2023-01-27T11:46:50,10.53.26.36,172.16.88.12,HTTPS,SyncClient/3.2.1,4074,264,0,,1,6708,335,attack,ddos
9857,2023-01-23T10:30:14,10.161.47.63,172.16.201.93,HTTP,Mozilla/5.0,367,640,1,3548.0,1,528,5,attack,mitc
8133,2023-03-16T11:12:11,10.98.5.194,172.16.176.144,HTTPS,SyncClient/3.2.1,366,708,1,3228.0,1,519,37,attack,mitc
